"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005761","GO:0005761","mitochondrial ribosome","46/4843","92/23436",3.75664235999712e-10,2.86976493686378e-09,1.19853809423674e-09,"107732/66163/18120/64658/68572/67036/64660/216767/60441/94066/67840/68537/239555/18100/64656/68565/94064/94063/94067/77721/56280/75593/67994/52443/70316/27397/94062/27395/64657/94065/66047/234384/107733/67212/99045/66416/24030/50529/72650/66292/67681/64659/67270/66121/65111/66845",46
"GO:1990204","GO:1990204","oxidoreductase complex","52/4843","110/23436",3.79772591208479e-10,2.8715458171988e-09,1.19928186697414e-09,"235339/66925/66355/69875/78920/67680/27402/226646/17991/54405/66414/18293/14534/66945/68263/67130/68194/100042503/14555/68202/78330/18453/67264/227197/66495/67273/14571/68375/69702/66046/66841/66928/595136/68197/70316/67003/104130/18597/12040/66091/67184/17995/66694/66416/22272/333433/66349/66052/66152/225887/66576/107197",52
"GO:0005770","GO:0005770","late endosome","79/4843","198/23436",4.63385452903198e-10,3.46836990506333e-09,1.44854144767188e-09,"234852/19376/76205/66626/19156/12725/53869/68942/26395/22785/83429/17113/22088/16784/17966/11749/66530/53331/18197/17775/56494/104799/53612/67819/16004/53611/66082/66241/68365/76161/269338/70612/13010/74718/66734/20779/56374/20318/18196/22784/77573/231874/66508/67028/66889/16783/116733/69091/23821/16835/72825/27008/245860/17918/14824/231440/100502698/234663/219024/77480/72543/50791/218035/64291/268706/11840/20660/66096/20955/66700/11852/106572/22070/76089/26417/26413/109905/19349/56692",79
"GO:1905369","GO:1905369","endopeptidase complex","37/4843","67/23436",5.19699927697629e-10,3.81975888567741e-09,1.59529670060254e-09,"19182/19358/56085/19185/19172/21762/19170/19166/22123/69077/66997/26443/19179/67089/19173/19186/53382/22215/70247/19177/59029/19359/269523/26445/19181/67151/23996/53380/19171/26441/56436/17463/20422/59025/19167/26442/19192",37
"GO:0034702","GO:0034702","ion channel complex","106/4843","293/23436",5.20641899397326e-10,3.81975888567741e-09,1.59529670060254e-09,"14395/53310/12313/53623/12297/14809/11951/20907/215999/16506/56808/14394/12289/12298/228033/20266/12315/14399/14799/14226/12295/13385/22318/15165/12294/67498/69029/72555/105782/13383/20273/14409/58226/12794/80906/66082/14802/22218/72978/16519/56177/14810/20614/58869/16497/99738/14658/226922/18578/16498/80334/14397/14400/14812/57776/13043/14396/64209/76192/244723/14402/14800/16525/12286/268345/12314/78339/210274/16526/16494/16511/70729/243961/68404/66797/242443/12293/20927/56543/231549/16485/16500/12288/382571/23859/81905/70357/58802/110886/110862/20269/16502/14811/19229/13483/238161/67942/16504/16531/192167/54376/72821/241794/110876/56461/98741",106
"GO:0043204","GO:0043204","perikaryon","60/4843","137/23436",8.02533844737797e-10,5.83017234265399e-09,2.43493240818279e-09,"21823/12716/53623/14809/13807/26395/53379/76709/64383/57138/13982/22353/18537/380684/13039/52882/26419/18040/18163/54003/23984/58226/18607/11516/84095/52897/13838/18484/14645/18549/11747/16497/15444/52822/109648/233908/67043/14719/18667/12424/26398/14800/12286/268345/51812/12876/19045/71653/118454/18619/26414/227331/12064/16500/17755/18212/12323/26413/21969/16572",60
"GO:0034705","GO:0034705","potassium channel complex","44/4843","88/23436",8.99830348071134e-10,6.47353677592923e-09,2.70362925225256e-09,"12313/14809/20907/16506/12315/13385/22318/15165/67498/80906/14802/22218/16519/20614/16497/99738/226922/16498/80334/13043/16525/268345/12314/16526/16494/16511/70729/66797/20927/56543/16485/16500/382571/23859/70357/58802/110862/16502/13483/16504/16531/241794/56461/98741",44
"GO:0032590","GO:0032590","dendrite membrane","29/4843","47/23436",1.10674740420793e-09,7.8855752549815e-09,3.29335766029485e-09,"14395/20392/14394/12289/50997/57138/67972/14399/14799/238276/15165/72555/14810/76161/99738/15444/14397/57436/14396/21838/268345/18483/217124/11911/16500/81905/110886/16502/16504",29
"GO:0097525","GO:0097525","spliceosomal snRNP complex","33/4843","58/23436",1.57587488133444e-09,1.11211741625602e-08,4.64468386077519e-09,"66492/67465/20641/27756/68988/53817/69878/67332/20222/192159/67684/54614/66978/20630/319322/81898/20638/192196/68981/78651/67678/66094/328110/66055/67229/76522/28035/68011/20826/20637/66125/20643/20646",33
"GO:0019898","GO:0019898","extrinsic component of membrane","110/4843","314/23436",2.08583884769852e-09,1.45811942089113e-08,6.08973804591225e-09,"52857/16480/19353/21844/19158/52551/11789/12387/56788/11848/20965/23970/217154/66530/14360/216233/13385/18107/14706/105782/11883/20975/13527/12558/14680/14682/66840/23943/12565/245684/12421/20720/18108/56177/30931/53416/51897/20614/84092/17153/69487/14683/74718/20779/18706/16497/230101/20280/15444/16498/14688/11938/22241/74781/19894/14693/16653/18220/18555/54645/67043/12552/14681/18709/12554/244723/56440/14678/12217/27008/23945/12388/170835/217310/14672/56208/13854/14701/74256/73728/74143/71982/192157/14700/18673/233489/50791/14687/18708/50849/69668/217695/67792/14702/72145/67300/75219/14708/70772/19944/237868/70357/27062/54607/19229/53324/14704/546134/641340/19349",110
"GO:0099092","GO:0099092","postsynaptic density, intracellular component","22/4843","31/23436",2.33076717214946e-09,1.61411072389042e-08,6.74122526917797e-09,"53310/20405/224997/12387/110279/109934/14360/238276/13383/108100/16800/18125/382253/56440/12388/232227/66860/73728/77097/14433/77531/240057",22
"GO:0044305","GO:0044305","calyx of Held","21/4843","29/23436",3.00999989736093e-09,2.06519437402264e-08,8.62514590471847e-09,"216963/16443/12890/99738/12307/67808/18125/11461/12889/207777/16526/232975/26431/11539/16485/18750/18751/16502/11465/18951/18752",21
"GO:0031965","GO:0031965","nuclear membrane","87/4843","233/23436",3.12527358266566e-09,2.12461259151858e-08,8.87330210819607e-09,"16211/13726/20852/11789/12567/12387/20907/19165/18141/21428/67181/69938/74412/233066/19164/64050/56371/80913/15374/69554/94040/69237/19720/20729/19387/69009/68194/100042503/15370/68050/64656/30960/14873/20617/12421/29819/22218/30931/13010/67231/16905/53378/22608/66146/18125/72399/18479/21951/17125/74166/212531/17127/235606/71805/223870/57874/226180/68539/320271/223921/67116/382030/228829/353170/70729/380711/231861/320595/98488/223697/233115/381510/320415/11548/58887/103468/107939/330189/81702/14433/238161/230596/266692/192160/19122/64009/18226",87
"GO:0016363","GO:0016363","nuclear matrix","43/4843","88/23436",3.45202858957881e-09,2.32541198625263e-08,9.71192732379109e-09,"234852/13498/12034/53379/12395/80297/20692/53817/26443/66354/22632/18753/19357/20230/13001/56070/74322/17190/17283/20411/20843/81898/16905/51796/71514/18762/20602/53610/11737/73192/17184/51810/24061/13803/228005/20238/71833/12608/18148/76936/22059/59003/353310",43
"GO:0034708","GO:0034708","methyltransferase complex","52/4843","116/23436",3.93884500312233e-09,2.62944517776004e-08,1.09817015734278e-08,"20641/79221/80886/68988/12419/76719/68729/15182/69878/67332/67933/77305/104457/18193/67302/56335/66310/193796/74322/109910/17283/20591/12729/77264/213464/19821/20638/210529/11569/245688/15161/23808/72843/21343/51812/231051/228829/56406/208043/16468/67148/229584/98403/225280/381022/240476/19646/17187/242466/622675/109095/108143",52
"GO:0000932","GO:0000932","P-body","37/4843","71/23436",4.48420833278144e-09,2.96678426302772e-08,1.23905756563698e-08,"19182/208198/27756/19166/18412/69125/26443/12457/70640/217351/58184/53872/13684/80912/19181/18983/78651/69305/13209/26441/67678/232791/234699/234594/239528/213541/381305/236511/225929/213988/233833/67070/21969/67710/16572/64009/233033",37
"GO:0022624","GO:0022624","proteasome accessory complex","19/4843","25/23436",4.55878079804044e-09,2.98943059411325e-08,1.24851565405113e-08,"19182/19185/21762/22123/69077/66997/19179/67089/19186/70247/59029/19181/67151/23996/53380/56436/17463/20422/19192",19
"GO:0030532","GO:0030532","small nuclear ribonucleoprotein complex","34/4843","63/23436",5.78425970370073e-09,3.75976880740548e-08,1.57024224643399e-08,"66492/67465/20641/27756/68988/70769/53817/69878/67332/20222/192159/67684/54614/66978/20630/319322/81898/20638/192196/68981/78651/67678/66094/328110/66055/67229/76522/28035/68011/20826/20637/66125/20643/20646",34
"GO:0071013","GO:0071013","catalytic step 2 spliceosome","41/4843","84/23436",8.26814276542357e-09,5.32755981667727e-08,2.22501965495151e-08,"67465/20641/27886/66070/53379/68183/27756/59013/69878/67332/20222/13207/192159/66354/15387/18458/71702/68816/28000/319322/192170/81898/20638/19383/66441/68981/19655/14300/67678/70312/66094/66055/60365/51810/98758/68011/76936/15381/67471/66585/20646",41
"GO:0030863","GO:0030863","cortical cytoskeleton","56/4843","131/23436",8.43607455245871e-09,5.38890624428612e-08,2.25064057933109e-08,"12308/22388/19293/18016/80297/109711/12343/66999/56431/66713/12808/20742/13169/13385/67252/13829/12558/74117/13589/59069/12307/20525/12331/12345/11461/73178/13043/17524/50768/11733/326618/72042/71602/12217/76499/244654/56320/116838/13627/68524/83679/16796/217124/116837/110380/60595/12631/20740/14251/26875/63985/76707/20743/50918/59003/330319",56
"GO:0005905","GO:0005905","clathrin-coated pit","34/4843","64/23436",9.89127517460193e-09,6.21138551218646e-08,2.5941435337493e-08,"320634/11772/11769/12048/239393/11514/74006/51789/22042/11773/11820/16443/104015/73242/22359/15510/12757/73094/13858/77407/67602/13043/16835/71770/13854/98402/233489/101490/67300/74325/11771/20661/14269/231570",34
"GO:0010494","GO:0010494","cytoplasmic stress granule","34/4843","64/23436",9.89127517460193e-09,6.21138551218646e-08,2.5941435337493e-08,"13205/16211/16549/27041/80913/15387/18458/13682/207214/29819/53872/56758/13684/269523/108079/80912/22608/23881/21843/54633/13209/233871/217980/104721/73158/68564/20853/15568/381305/12696/227331/192173/67070/21841",34
"GO:0030118","GO:0030118","clathrin coat","28/4843","48/23436",1.27611991612192e-08,7.94625930963316e-08,3.31870194904773e-08,"13855/11772/11769/11764/55946/11773/104015/16004/226922/12757/73094/13858/77573/67602/64933/11765/75735/217030/71770/217887/233489/218035/67300/74325/216549/269774/11771/231570",28
"GO:0071004","GO:0071004","U2-type prespliceosome","13/4843","14/23436",1.40044931861503e-08,8.57630533135322e-08,3.58183644778443e-08,"67465/20222/67684/54614/66978/81898/20638/192196/22185/66094/328110/68011/20646",13
"GO:0071010","GO:0071010","prespliceosome","13/4843","14/23436",1.40044931861503e-08,8.57630533135322e-08,3.58183644778443e-08,"67465/20222/67684/54614/66978/81898/20638/192196/22185/66094/328110/68011/20646",13
"GO:0005774","GO:0005774","vacuolar membrane","66/4843","166/23436",1.42312143340863e-08,8.64371296849009e-08,3.60998879570436e-08,"22201/66626/66144/17159/83429/108124/28240/11972/16784/75909/11749/56486/11975/66530/19164/53331/17168/17775/70834/53612/66335/15516/11984/66237/108123/66082/68724/11305/76161/269338/17957/66734/52187/54170/17160/12492/22241/67166/57436/16783/67443/116733/77116/93739/114143/108664/14824/214597/219024/54673/277854/21871/66290/21767/218035/69668/67774/72145/320311/268706/195040/20955/11964/68441/19349/67739",66
"GO:0005764","GO:0005764","lysosome","138/4843","431/23436",1.67684133906294e-08,1.01019466036231e-07,4.2190103011083e-08,"14667/20615/56700/11677/22201/11432/74140/105298/66626/19156/68942/17159/22785/83429/15114/17113/28240/11972/54397/18412/16784/17966/19025/11749/56486/106628/66530/53599/21929/19164/53331/30930/17168/18197/17775/70834/14420/53612/13039/11744/13030/11883/320007/224023/224132/20655/19328/16004/15516/11984/60455/107045/14319/54525/16889/12333/66840/14718/66082/12421/64294/66241/68724/68365/11305/76161/269338/13010/74718/66734/20779/67171/52187/56374/54170/19063/75234/56717/17160/18196/22784/18125/12492/77573/231874/67166/66508/12751/16783/17748/67443/19339/192654/116733/23821/16835/56440/109676/170737/17918/75612/14824/214597/100502698/234663/15931/219024/20597/277854/14628/66290/218035/11881/69668/67774/67300/320311/268706/55950/66096/231503/14325/195040/20955/75620/56632/73689/66439/20661/229521/241919/11735/68441/68421/105171/14269/19349/67739",138
"GO:0031248","GO:0031248","protein acetyltransferase complex","43/4843","92/23436",1.87100665178725e-08,1.10913274317948e-07,4.63221857368802e-08,"78783/67877/76719/217031/64050/14534/78689/223527/72117/69612/72057/19708/66262/56456/59001/70088/11461/71777/83766/66979/28019/29861/15161/56397/70646/21343/382207/51812/228829/217127/109115/108946/216825/231713/101206/74026/72195/78304/217218/21761/268936/77853/108143",43
"GO:1902493","GO:1902493","acetyltransferase complex","43/4843","92/23436",1.87100665178725e-08,1.10913274317948e-07,4.63221857368802e-08,"78783/67877/76719/217031/64050/14534/78689/223527/72117/69612/72057/19708/66262/56456/59001/70088/11461/71777/83766/66979/28019/29861/15161/56397/70646/21343/382207/51812/228829/217127/109115/108946/216825/231713/101206/74026/72195/78304/217218/21761/268936/77853/108143",43
"GO:0005844","GO:0005844","polysome","37/4843","74/23436",1.92442099675418e-08,1.12283146346051e-07,4.68943036092607e-08,"12317/19921/66521/13494/77579/26443/78689/218490/68135/207214/16210/27370/14359/15572/19988/233908/217980/20090/70646/239528/73158/51812/68564/224742/22384/236511/231659/76808/19944/66475/75705/19899/78304/27176/54127/76626/67248",37
"GO:0120114","GO:0120114","Sm-like protein family complex","37/4843","74/23436",1.92442099675418e-08,1.12283146346051e-07,4.68943036092607e-08,"66492/67465/20641/27756/68988/70769/53817/69878/67332/20222/192159/67684/54614/66978/20630/319322/12729/81898/20638/192196/20901/68981/78651/67678/66094/328110/66055/67229/76522/69731/28035/68011/20826/20637/66125/20643/20646",37
"GO:0000323","GO:0000323","lytic vacuole","138/4843","432/23436",1.96770676651533e-08,1.13911774530301e-07,4.75744892562094e-08,"14667/20615/56700/11677/22201/11432/74140/105298/66626/19156/68942/17159/22785/83429/15114/17113/28240/11972/54397/18412/16784/17966/19025/11749/56486/106628/66530/53599/21929/19164/53331/30930/17168/18197/17775/70834/14420/53612/13039/11744/13030/11883/320007/224023/224132/20655/19328/16004/15516/11984/60455/107045/14319/54525/16889/12333/66840/14718/66082/12421/64294/66241/68724/68365/11305/76161/269338/13010/74718/66734/20779/67171/52187/56374/54170/19063/75234/56717/17160/18196/22784/18125/12492/77573/231874/67166/66508/12751/16783/17748/67443/19339/192654/116733/23821/16835/56440/109676/170737/17918/75612/14824/214597/100502698/234663/15931/219024/20597/277854/14628/66290/218035/11881/69668/67774/67300/320311/268706/55950/66096/231503/14325/195040/20955/75620/56632/73689/66439/20661/229521/241919/11735/68441/68421/105171/14269/19349/67739",138
"GO:0001726","GO:0001726","ruffle","59/4843","144/23436",2.25707053938154e-08,1.29650330983079e-07,5.41475918872437e-08,"19353/19376/21844/19158/11652/11789/11966/76709/11848/18016/109711/17756/67220/12539/12808/13169/67399/11843/20975/14163/19271/27418/16412/74117/50884/16410/228359/14683/20779/16800/18720/57816/12704/14086/234353/18479/76932/13043/382253/50768/14457/20203/76499/244654/170835/17918/73728/18102/13627/217124/101476/23969/72993/11845/78618/50875/16413/50918/57028",59
"GO:0000315","GO:0000315","organellar large ribosomal subunit","32/4843","60/23436",2.36298467165768e-08,1.33661957381553e-07,5.58230207687713e-08,"107732/66163/18120/68572/67036/216767/60441/94066/67840/68537/239555/18100/68565/94064/94063/94067/56280/75593/52443/70316/27397/94062/27395/94065/66047/234384/107733/67212/72650/67681/67270/66845",32
"GO:0005762","GO:0005762","mitochondrial large ribosomal subunit","32/4843","60/23436",2.36298467165768e-08,1.33661957381553e-07,5.58230207687713e-08,"107732/66163/18120/68572/67036/216767/60441/94066/67840/68537/239555/18100/68565/94064/94063/94067/56280/75593/52443/70316/27397/94062/27395/94065/66047/234384/107733/67212/72650/67681/67270/66845",32
"GO:0031201","GO:0031201","SNARE complex","28/4843","49/23436",2.38983564649258e-08,1.33926185195441e-07,5.59333737445268e-08,"56418/108124/20907/20965/67826/53334/53331/22318/56494/53612/67474/69150/108123/53611/54399/12890/58244/53330/20614/17957/228960/100226/71116/56216/12889/20979/235415/20955",28
"GO:0031253","GO:0031253","cell projection membrane","101/4843","293/23436",2.40380332402073e-08,1.33926185195441e-07,5.59333737445268e-08,"14395/16400/19353/76568/21844/19298/11652/20392/20511/11789/76709/12387/11848/14394/17756/67220/12289/50997/57138/17762/12539/18537/67972/11540/20742/14399/14799/18806/52466/238276/13488/15165/11843/13829/13196/72555/67474/13383/11512/20975/15516/57440/54393/19271/16412/14810/16410/76161/13589/20779/99738/16800/18720/13858/15444/14688/14397/77407/14086/56443/57436/57776/234353/382253/14396/50768/11733/21838/76499/244654/16525/268345/18483/193385/234593/73728/210274/18102/13627/217124/66797/101476/23969/11911/11539/11845/233812/12484/14432/74325/269604/207911/16500/18751/81905/110886/16502/26569/16504/211323/57028",101
